gene_ID	gene_name	difference	significant	logpval
RPLP1	RPLP1	0.897452767364389	+	1.38343015992758
MAD2L1	MAD2L1	1.10092098036144	+	1.3801615001733
HECTD1	HECTD1	1.10753556827761	+	1.37940814206894
DCTN2	DCTN2	0.858804359705981	+	1.3779800639776
EIF4G1	EIF4G1	0.906158450713781	+	1.36741328225739
FADS2	FADS2	0.868078336038862	+	1.36708618055779
SRP68	SRP68	0.83208153671981	+	1.36639783994941
G3BP1	G3BP1	0.907701285941581	+	1.36586458947992
IARS	IARS	0.909077746785169	+	1.36506390598522
HAUS6	HAUS6	1.18891625020436	+	1.36470348454369
ILVBL	ILVBL	0.870692754362869	+	1.3642625382184
RPRD2	RPRD2	1.12906173358679	+	1.36307376236699
KNOP1	KNOP1	1.14724096923881	+	1.35965866193191
CPNE1	CPNE1	0.735305400326966	+	1.35960047168945
PPA1	PPA1	1.10826498185226	+	1.35843825268457
TMED9	TMED9	1.14182042808841	+	1.35775600204288
BSG	BSG	1.09873304787833	+	1.35768505753682
RPS7	RPS7	0.910645512672192	+	1.35722795215312
RPL18	RPL18	0.905055151523928	+	1.35699047349607
ARHGAP35	ARHGAP35	1.13227785359866	+	1.35589161142658
ARCN1	ARCN1	0.866539503571534	+	1.35349849254581
SRSF4	SRSF4	1.18282553975639	+	1.352439971114
BAX	BAX	0.906764728912632	+	1.35087602090914
CHCHD2	CHCHD2	1.24803230727413	+	1.34921463966525
MARS	MARS	0.892326121941973	+	1.34671947832078
RPL7	RPL7	0.906122715888969	+	1.34556730914279
PTGES3L-AARSD1	PTGES3L-AARSD1	1.24597806310946	+	1.34282749519097
CCAR2	CCAR2	1.11869982569052	+	1.34103847233234
DBNL	DBNL	0.876639173562875	+	1.34099551051023
RPS25	RPS25	0.912284109036214	+	1.34082827479794
UBA1	UBA1	1.09982367905042	+	1.3394248178053
RBM25	RBM25	1.10598852842152	+	1.33941734095668
PALM	PALM	1.26246687085246	+	1.33891171631613
HCCS	HCCS	1.43515	+	1.33766957832619
SOS1	SOS1	0.688532805100818	+	1.33721540006416
IDH1	IDH1	1.11064095008243	+	1.33692172398772
CTNNA1	CTNNA1	0.891025394250916	+	1.33564176315777
DOCK7	DOCK7	0.909911016418639	+	1.32937048418533
SRSF11	SRSF11	1.10726426215696	+	1.32931993466792
NSDHL	NSDHL	0.897278743563002	+	1.32901762688113
FARP1	FARP1	0.912675819417826	+	1.32780837205544
PMVK	PMVK	1.32167493734276	+	1.32764587026665
NDUFA6	NDUFA6	0.88607040515977	+	1.32463766886952
BRSK1	BRSK1	2.05464818886349	+	1.32410836034129
AP3D1	AP3D1	1.19202770102041	+	1.32327058878081
CAT	CAT	1.32469388916836	+	1.32215342555331
ARL3	ARL3	1.19605338509617	+	1.32109696800286
SCAF4	SCAF4	0.839185946468362	+	1.32086660005255
TUBA1B	TUBA1B	1.09446645448821	+	1.32068384249812
LSM3	LSM3	1.19675441925234	+	1.32041094459256
SUPT6H	SUPT6H	0.750080963429948	+	1.31942627056348
PELP1	PELP1	1.20918610410061	+	1.31751976221341
SNRPD2	SNRPD2	1.16563418146518	+	1.31527657494507
HYOU1	HYOU1	0.912469423652102	+	1.3149538412333
EMSY	EMSY	1.22469117739943	+	1.31465064164559
GTF3C3	GTF3C3	1.412275	+	1.31295967924394
S100B	S100B	0.899694946759734	+	1.31221093844779
CXADR	CXADR	1.11644642952539	+	1.31195210499456
SLTM	SLTM	0.906661064497092	+	1.31082187022643
HDAC2	HDAC2	1.09441406240965	+	1.31019964390884
CFL2	CFL2	1.2375915723695	+	1.30879002411212
ANKRD17	ANKRD17	0.880166777235996	+	1.308221164634
YEATS2	YEATS2	1.12748653207034	+	1.30611439769181
METAP2	METAP2	1.20394334459724	+	1.30384721948817
CDC37	CDC37	1.24539669382892	+	1.30334745426683
UBE2K	UBE2K	0.91182047904179	+	1.3015929527452
DCAF7	DCAF7	1.26655837607273	NA	1.30062317106568
RPS15	RPS15	0.915734333062815	NA	1.29763689674672
NF1	NF1	0.791903023482042	NA	1.29705725810617
ATP1A1	ATP1A1	0.797833213444389	NA	1.29662428511838
STRN3	STRN3	0.901274897825297	NA	1.29613842424842
GOT2	GOT2	1.13831217818312	NA	1.29436353363888
RPL13A	RPL13A	0.889934861492683	NA	1.29339507351654
UBN2	UBN2	1.12176872003546	NA	1.2927544767942
POLDIP3	POLDIP3	0.902707956650433	NA	1.29196567537739
INF2	INF2	0.646082019560984	NA	1.29075522712794
LTA4H	LTA4H	1.12459454915983	NA	1.28939049729404
SAAL1	SAAL1	1.0921114965973	NA	1.28925890741205
FAU	FAU	0.912386343387493	NA	1.28892637662692
EHBP1	EHBP1	0.71894	NA	1.28849088633357
LUC7L3	LUC7L3	1.09271655062052	NA	1.28825486537509
PRDX6	PRDX6	0.916487494568256	NA	1.28788735176651
EXOSC8	EXOSC8	1.36865984999926	NA	1.28590661210192
FLNA	FLNA	0.916790105558519	NA	1.28564329822042
DEK	DEK	1.1493456500331	NA	1.28396756048137
STAU2	STAU2	1.15962681583344	NA	1.28296253087781
COPS2	COPS2	0.90064925070751	NA	1.28290831738208
CAP2	CAP2	0.702838541487304	NA	1.28275825195838
CBX1	CBX1	1.18317741695825	NA	1.28247411682219
NARS	NARS	0.917360679422222	NA	1.28079088838078
LYPLA2	LYPLA2	1.09908369108089	NA	1.27939566182136
CYP51A1	CYP51A1	0.902849333111566	NA	1.27676509108959
SH3PXD2B	SH3PXD2B	0.914138654827592	NA	1.27577719551892
ZNF326	ZNF326	0.884779946201314	NA	1.27487067485366
HSPB1	HSPB1	1.09456859081558	NA	1.27481822752682
SCML2	SCML2	1.09279413431808	NA	1.2746068011628
KLC4	KLC4	1.0890092452546	NA	1.27398106929741
UBE2I	UBE2I	1.11095347674869	NA	1.27388874609762
TYMS	TYMS	1.08921845834525	NA	1.2737200785926
ARHGEF1	ARHGEF1	0.886543090915495	NA	1.27360789484923
RASAL2	RASAL2	0.688600167441165	NA	1.27302488126083
SGTA	SGTA	1.09005517062211	NA	1.27265459842987
GLS	GLS	0.768891297908879	NA	1.26986245719902
GIGYF2	GIGYF2	1.1095272447759	NA	1.26789390651608
RPS10	RPS10	0.914122009252594	NA	1.26746500419136
AKIRIN2	AKIRIN2	1.28094306079544	NA	1.26455598763367
ITGB1	ITGB1	0.882394806535034	NA	1.26372915558263
LMAN1	LMAN1	0.866994168016717	NA	1.26178883789622
PLAA	PLAA	0.915910206434015	NA	1.26158086281177
COPS8	COPS8	0.915834215892811	NA	1.25798804483974
VAT1L	VAT1L	0.787742648902546	NA	1.25771413460955
YARS	YARS	0.917133356183821	NA	1.25618976618244
TSR1	TSR1	1.88535393228964	NA	1.25374936726658
SNRPF	SNRPF	1.1195067217306	NA	1.24933473912834
FAT3	FAT3	1.49637201256907	NA	1.24887619187826
FLII	FLII	0.73605	NA	1.24844787125714
TKT	TKT	0.920397569993533	NA	1.248100980146
CALR	CALR	0.92042800210011	NA	1.24809876076615
GNB1	GNB1	1.08696146205834	NA	1.24749039650603
MEPCE	MEPCE	0.73663	NA	1.24705595149665
BIN1	BIN1	0.855502445525435	NA	1.24680532575873
H2AFY2	H2AFY2	1.11015412443498	NA	1.24667623760569
RPL11	RPL11	0.910436785532087	NA	1.24502248946349
IFITM3	IFITM3	1.36333904623905	NA	1.24478217710929
GSK3B	GSK3B	0.875272013604913	NA	1.2445676944253
KTN1	KTN1	0.799612536795165	NA	1.24132233616014
PRRC1	PRRC1	1.41292060109548	NA	1.24032152302332
FAM65A	FAM65A	0.791748385915627	NA	1.24012590608429
AKAP11	AKAP11	1.09982089450965	NA	1.2394106084887
EIF5A	EIF5A	0.921639931860594	NA	1.23671229311716
EIF5	EIF5	1.13749190766352	NA	1.23507906163311
ARHGAP39	ARHGAP39	1.14718892406613	NA	1.23470318587463
LMNB1	LMNB1	1.08496771841378	NA	1.23229563506534
SMAP2	SMAP2	0.779667170400293	NA	1.23140140454335
TCF12	TCF12	1.14793554697117	NA	1.22985924508857
MRPL17	MRPL17	0.744085	NA	1.22895025387488
CNN2	CNN2	0.917351642910177	NA	1.22886504927213
PSMA1	PSMA1	1.08406154691512	NA	1.2276344709057
FAM49B	FAM49B	0.916245343753517	NA	1.22267008418532
ARL6IP5	ARL6IP5	0.860752649574778	NA	1.22098758389034
DLG5	DLG5	0.923099608655534	NA	1.22045628558964
PBRM1	PBRM1	1.08329776608281	NA	1.21916254407333
TAGLN2	TAGLN2	0.74821	NA	1.21875532404714
RAN	RAN	1.0831961179768	NA	1.21703162642766
ABCD3	ABCD3	1.33514	NA	1.2168250990542
YY1	YY1	0.737310062660208	NA	1.21660487205597
TXNDC17	TXNDC17	1.08358936871861	NA	1.21641993014719
GTF3C1	GTF3C1	0.914313772263111	NA	1.21590009909581
MPDZ	MPDZ	1.10617837169238	NA	1.21543346927879
YWHAE	YWHAE	1.0829963804187	NA	1.21520998254007
UBE2L3	UBE2L3	1.64575416754751	NA	1.21352708197216
SUPT16H	SUPT16H	1.09217127777652	NA	1.21179956028691
ZNF609	ZNF609	0.914621775271068	NA	1.2114092920473
PYCR2	PYCR2	1.3302	NA	1.20985996574138
SF3B6	SF3B6	1.329505	NA	1.20887098833221
TIMM44	TIMM44	0.812962885530453	NA	1.20792745806115
IRF2BP1	IRF2BP1	0.913196491533996	NA	1.20672188877183
TXN	TXN	0.923145072104054	NA	1.20656917354634
TIA1	TIA1	1.0856164516071	NA	1.20552862063662
NUMA1	NUMA1	0.876476176059566	NA	1.20547741304844
XRCC1	XRCC1	1.14695470703947	NA	1.20415214896752
SRSF2	SRSF2	1.11230104737881	NA	1.2038542298104
MYLK	MYLK	0.565505573801002	NA	1.20346595732511
C5orf30	C5orf30	1.08233677753276	NA	1.20215510273565
TARS	TARS	0.924686502483409	NA	1.20024463395675
COPS6	COPS6	0.848109326443236	NA	1.20014490313154
WDR61	WDR61	1.13586734260652	NA	1.2000832078017
PFN1	PFN1	0.923595413587573	NA	1.19964547366576
ACAA2	ACAA2	1.10741058781285	NA	1.19803283197966
SPIN1	SPIN1	1.3213	NA	1.1970216434492
CENPB	CENPB	1.58479547055764	NA	1.19551474785511
PPM1G	PPM1G	1.09388279536704	NA	1.19405955071596
PTN	PTN	0.820669438446443	NA	1.19350552467677
GINS3	GINS3	1.08631277291579	NA	1.19340496227165
APEH	APEH	1.23598276080211	NA	1.19023502995424
RANBP1	RANBP1	1.09118596452152	NA	1.18936345177729
UBXN7	UBXN7	1.42156813937989	NA	1.18914000117141
SET	SET	1.08258696417424	NA	1.18854150629491
ARVCF	ARVCF	1.10999273511136	NA	1.18709732046084
ILKAP	ILKAP	1.08403358342812	NA	1.18522597989703
PSME1	PSME1	1.08838472058367	NA	1.18427579392994
EIF4E	EIF4E	0.905241125474312	NA	1.18326802508215
MRPL47	MRPL47	0.76291	NA	1.181327451962
GTPBP4	GTPBP4	0.804138322554024	NA	1.18064506859555
IRF2BPL	IRF2BPL	1.11830520319813	NA	1.17886644536115
UNG	UNG	0.926403062117133	NA	1.17795255470897
CCDC85C	CCDC85C	1.4484512418442	NA	1.17688138932813
PHB	PHB	0.919151011055855	NA	1.17594639626863
UQCRC2	UQCRC2	1.08305880034281	NA	1.17572069628947
RPS24	RPS24	0.852528723350422	NA	1.1754555582193
SNRPA1	SNRPA1	1.09178237758264	NA	1.17507979680948
EIF4A2	EIF4A2	1.13187870927057	NA	1.17484045193491
EFR3B	EFR3B	0.76598	NA	1.17328164227433
LARP4	LARP4	0.921112344328855	NA	1.17145540019693
ELMSAN1	ELMSAN1	0.706637957231283	NA	1.17068097710589
DNAJB11	DNAJB11	0.922942313392338	NA	1.17027026339685
FLNC	FLNC	0.773502867738705	NA	1.16941347556295
RBM39	RBM39	0.879544403881919	NA	1.16835919748225
SNX5	SNX5	0.849209400854701	NA	1.16758770425063
POGZ	POGZ	1.11023862299958	NA	1.16669051394343
GINS1	GINS1	0.736592280708941	NA	1.16376942367088
EIF2S1	EIF2S1	0.92610870981759	NA	1.16295497216632
MTAP	MTAP	1.07762489531376	NA	1.16230411271888
TROVE2	TROVE2	1.08817078622797	NA	1.16146135736173
CFDP1	CFDP1	0.841782255396251	NA	1.16141589469619
GORASP2	GORASP2	1.1064075560118	NA	1.16127287880347
THY1	THY1	1.8228879451025	NA	1.16089405153255
FNDC3A	FNDC3A	1.13425774848577	NA	1.15883279018393
EDC4	EDC4	1.07881203471689	NA	1.15805864331291
RPL32	RPL32	1.09145345755098	NA	1.15799888633861
UGGT1	UGGT1	0.92778098493125	NA	1.15767127937713
HSPA5	HSPA5	0.928100547031409	NA	1.15727104440989
SULF1	SULF1	1.32773214919275	NA	1.15613406980295
GULP1	GULP1	0.885241504915466	NA	1.15609618924346
EIF2A	EIF2A	0.926504982447477	NA	1.15545205697923
EPB41L2	EPB41L2	0.765202963680225	NA	1.15365571315442
EPS15	EPS15	0.891509248409684	NA	1.15274415374814
RPL23	RPL23	0.918143937735255	NA	1.15251490415893
DTYMK	DTYMK	1.08800499998851	NA	1.15179373847599
GDI1	GDI1	1.08795214049148	NA	1.14984831607993
RPL14	RPL14	0.827135826965559	NA	1.14723363084885
MCM3	MCM3	1.0763968598988	NA	1.14721185861805
GSTO1	GSTO1	1.07794400132845	NA	1.14544094106632
RBM15B	RBM15B	1.07673300311637	NA	1.14166850528177
MASTL	MASTL	1.0924619238216	NA	1.14085335415716
FKBP2	FKBP2	1.1272933092146	NA	1.13996953604814
NCAPG	NCAPG	1.07795988329808	NA	1.13983959038473
ATAD3A	ATAD3A	0.90436588750074	NA	1.13888973614161
TIGAR	TIGAR	0.757954212172477	NA	1.13586833090586
AARS	AARS	0.924763700087757	NA	1.13486993739019
SF3B3	SF3B3	1.10171199049479	NA	1.13463821048796
FXR2	FXR2	0.766255363994276	NA	1.13440259267254
SNRNP40	SNRNP40	1.10337139984685	NA	1.13431542456186
PARP1	PARP1	1.0831586402739	NA	1.13354230915611
MOB1A	MOB1A	1.07696645723068	NA	1.13352281816917
NCOR2	NCOR2	0.739372848838798	NA	1.13281834554407
LAMTOR1	LAMTOR1	0.903542030926066	NA	1.13147293741238
PSMD10	PSMD10	1.33534415975808	NA	1.13088675024941
YWHAB	YWHAB	0.929170844368784	NA	1.1292119769566
ATP6V1E1	ATP6V1E1	0.849947229244263	NA	1.1276781829475
EMD	EMD	1.09976979500257	NA	1.12718344673589
MCM6	MCM6	1.08152312608192	NA	1.12664443306507
SKA3	SKA3	0.892425032481721	NA	1.12607164538477
RAVER1	RAVER1	0.91809102636939	NA	1.12450250354073
RGL1	RGL1	0.798311299431494	NA	1.12437405427531
ANP32E	ANP32E	1.07881924806707	NA	1.12408059975673
MTHFD1L	MTHFD1L	0.774512221724099	NA	1.12381938255889
PPIB	PPIB	0.923954038348905	NA	1.12336109412928
RBM12B	RBM12B	1.16793150484093	NA	1.12221406655915
MSH6	MSH6	1.10211541591614	NA	1.12131572790485
MAP2	MAP2	1.14307259776009	NA	1.1181214922984
SSFA2	SSFA2	0.782323704485554	NA	1.11800512173201
DYNLRB1	DYNLRB1	1.09875605117788	NA	1.1174402230751
RBX1	RBX1	0.828205742312863	NA	1.11704502763808
SLC25A6	SLC25A6	0.930175508976666	NA	1.11652195117048
COPS5	COPS5	1.08865534433539	NA	1.11590648464574
PSMB7	PSMB7	0.65801225292543	NA	1.11504858276545
RBMX	RBMX	1.07634556689522	NA	1.11395459554327
NUP133	NUP133	0.915881490068448	NA	1.1137426512142
HADHA	HADHA	0.930729747509984	NA	1.11272455184426
RALB	RALB	1.07592456903354	NA	1.11039171599561
CLASP2	CLASP2	0.923340694001949	NA	1.1098306732077
NAA15	NAA15	0.924850792722805	NA	1.10948246859921
PFN2	PFN2	1.07678032114262	NA	1.10936293549905
TTC7B	TTC7B	0.90876878257756	NA	1.10935501739344
PPP1R12C	PPP1R12C	1.09004682382226	NA	1.10818801538369
CLIC4	CLIC4	0.914691160665719	NA	1.10727042393578
EIF3J	EIF3J	0.912645093807007	NA	1.10494745060636
EIF2B3	EIF2B3	0.700156439483349	NA	1.10245011564999
TRRAP	TRRAP	0.932468928383139	NA	1.1012825144873
NAP1L4	NAP1L4	1.20113311439657	NA	1.0990782693623
G3BP2	G3BP2	0.913301928280018	NA	1.09817388861644
RBL1	RBL1	1.08536682048052	NA	1.09623637965087
PALLD	PALLD	0.924191311363616	NA	1.09613177650066
ZNF644	ZNF644	0.225948404287351	NA	1.09533771310867
SF1	SF1	0.915218771933793	NA	1.09488011825466
RACGAP1	RACGAP1	1.22608931791285	NA	1.09487781473624
MYL12A	MYL12A	0.918889205508477	NA	1.0926878043919
ACP1	ACP1	1.07124973745621	NA	1.09256325036044
RPL7A	RPL7A	0.89345945204581	NA	1.08941434178442
CCAR1	CCAR1	1.08730636666949	NA	1.08726410368228
RPL17	RPL17	0.892307943243251	NA	1.08725853806
SF3A2	SF3A2	1.11703454288576	NA	1.08684276168094
PHF6	PHF6	0.926890347627485	NA	1.08631092740638
PSME2	PSME2	1.08402193012872	NA	1.08578387139171
EXOSC2	EXOSC2	1.21365277159491	NA	1.08459345577776
RANBP2	RANBP2	0.933381473675153	NA	1.08400761503445
UBAP2L	UBAP2L	0.93421863842197	NA	1.08222686212645
LSM14A	LSM14A	1.07464727701698	NA	1.08189617480503
DCP1A	DCP1A	0.928792825392186	NA	1.08182060369306
VCAN	VCAN	0.806927171791234	NA	1.08094209108179
VAT1	VAT1	0.919089579529656	NA	1.08070743761224
SRP9	SRP9	1.07066666381279	NA	1.08067733890296
SOD1	SOD1	0.930082461666706	NA	1.08063658688151
MORF4L1	MORF4L1	1.2835493841298	NA	1.08044285158007
ESF1	ESF1	0.665951920223975	NA	1.07867552435622
LSM2	LSM2	1.08231511123148	NA	1.07781075830258
TNIK	TNIK	0.92130250830007	NA	1.07761418080285
SLAIN2	SLAIN2	0.851043204308688	NA	1.07656058971667
SIPA1L3	SIPA1L3	0.864486592030206	NA	1.07634996961166
PRPF4	PRPF4	1.0853237925845	NA	1.07526023074134
LSM8	LSM8	1.45330540751075	NA	1.07380853142246
GSR	GSR	0.923474209168832	NA	1.07194372144597
OSBPL8	OSBPL8	1.15530040963379	NA	1.07100439644345
SFRP1	SFRP1	0.880621280630896	NA	1.06599663135435
NLGN4X	NLGN4X	1.24348	NA	1.06535745751808
CLK3	CLK3	1.08583243792493	NA	1.06440562981089
MAGOHB	MAGOHB	1.06985417697927	NA	1.06342406673792
CSNK2A2	CSNK2A2	0.779001778961383	NA	1.06258008936277
HAT1	HAT1	1.10205607389098	NA	1.06175727256207
NUCB1	NUCB1	0.80549	NA	1.06141389821941
RPS6	RPS6	0.933888704610994	NA	1.05933203354652
SLC25A5	SLC25A5	0.886826359836017	NA	1.05838757206282
SLC25A24	SLC25A24	1.09356221587983	NA	1.05799876499226
PTX3	PTX3	1.11394759782496	NA	1.05733185788424
EEF1D	EEF1D	0.936216170323393	NA	1.05687469252565
BUB3	BUB3	1.08331035719225	NA	1.0567973789748
SAR1A	SAR1A	0.920183724807171	NA	1.0554213468766
AHCTF1	AHCTF1	0.919612145200356	NA	1.05480264383462
PSMD2	PSMD2	1.06871221950767	NA	1.05463237278096
CLASP1	CLASP1	0.93552063451321	NA	1.05373774899625
USP1	USP1	0.871923196359634	NA	1.05315630555792
ADH5	ADH5	0.899143701974273	NA	1.05255088297487
TACC3	TACC3	1.09010321758997	NA	1.05146060890405
KMT2A	KMT2A	1.14113823956609	NA	1.04963297258056
CSNK1A1	CSNK1A1	1.45877436569197	NA	1.04889765674936
PARD3B	PARD3B	0.80976	NA	1.0482632480695
PFAS	PFAS	1.06747139305932	NA	1.04688689287805
LPL	LPL	1.06747500199068	NA	1.04683782339453
PGD	PGD	0.93693538077607	NA	1.04668391963543
CAMSAP1	CAMSAP1	1.1026211384696	NA	1.04538632364299
PAFAH1B1	PAFAH1B1	1.07074511906429	NA	1.04511591566392
USP24	USP24	1.23281328269937	NA	1.04455760973569
PNN	PNN	1.13444795715802	NA	1.04437076636994
REPS1	REPS1	1.44872712686862	NA	1.04368360658191
HNRNPR	HNRNPR	1.06788200190845	NA	1.0424753303403
ARID3B	ARID3B	0.910436712654977	NA	1.03979819129637
SPTBN1	SPTBN1	0.93660424633353	NA	1.03842740703284
MAPK1	MAPK1	0.92963021411742	NA	1.03813949752594
NUTF2	NUTF2	0.937746065181028	NA	1.0362826828123
LDLR	LDLR	0.599372438555528	NA	1.03611286707022
CD276	CD276	1.16138217869916	NA	1.03353111892299
GON4L	GON4L	1.07042972212098	NA	1.03266937305993
HSPB11	HSPB11	0.910440012919577	NA	1.03158953249021
MDH1	MDH1	1.06589920724241	NA	1.03009698539363
PTPN11	PTPN11	0.776938766506087	NA	1.02964673380351
RPL4	RPL4	0.927946951447118	NA	1.02946332465673
FKBP3	FKBP3	1.07484033465441	NA	1.02636908801518
GARS	GARS	0.938494894498633	NA	1.02618526443917
ACBD3	ACBD3	1.25993835662702	NA	1.02499825596945
WDR5	WDR5	1.49245950296817	NA	1.02329926265312
PDIA4	PDIA4	0.938763707116972	NA	1.02256678140741
SIPA1L1	SIPA1L1	1.11173395198672	NA	1.02071031356324
SF3B1	SF3B1	0.936506448242616	NA	1.02033918627624
DHX15	DHX15	1.06648832198834	NA	1.0183865121316
NUP35	NUP35	1.12963682064746	NA	1.01810246194958
ACSL3	ACSL3	0.846104209007377	NA	1.0175302979973
ITSN1	ITSN1	0.839182221034264	NA	1.01731921966353
GPC4	GPC4	0.930485526593509	NA	1.01670324025517
PAFAH1B2	PAFAH1B2	1.0646978291985	NA	1.01477017007881
RPS3	RPS3	0.93860574974267	NA	1.01265994620285
SNX17	SNX17	1.06470827225114	NA	1.0119797159779
NAB2	NAB2	1.18694468489479	NA	1.01139724780345
SRSF9	SRSF9	1.08738201078899	NA	1.00928077914552
SEPT2	SEPT2	0.91730805817893	NA	1.00868307291626
SLK	SLK	1.18068305061096	NA	1.00834206773677
CRIP2	CRIP2	0.914775110068043	NA	1.00804925760455
PSME3	PSME3	0.936197329987113	NA	1.00676184935883
AIMP2	AIMP2	1.08166532716918	NA	1.00673941940798
IGF2BP2	IGF2BP2	1.06607605357216	NA	1.00531313423506
NDUFS2	NDUFS2	0.933715551867912	NA	1.00470884704276
MSANTD2	MSANTD2	1.20858466811391	NA	1.00366148955795
DARS	DARS	1.07760304379674	NA	1.00290169578767
CTB-50L17.10	CTB-50L17.10	0.809052330878541	NA	1.00188547450642
RPL10A	RPL10A	0.910350257352905	NA	1.00135601125341
MARCKS	MARCKS	1.073539705833	NA	1.00013498271205
PSMB1	PSMB1	1.06437953757107	NA	0.99937019564696
PSIP1	PSIP1	1.08650760351688	NA	0.99857033269209
HNRNPD	HNRNPD	1.06496154742789	NA	0.995368848986787
NIFK	NIFK	1.29353115540369	NA	0.994912463808288
EFNB1	EFNB1	1.2101	NA	0.994718139265603
FAM53C	FAM53C	1.44542164436541	NA	0.993657885593119
SRSF5	SRSF5	0.930674830969442	NA	0.989792697092507
CAPN1	CAPN1	1.12217196543132	NA	0.9887327728881
RNH1	RNH1	0.939730605067218	NA	0.986840604204086
AHDC1	AHDC1	0.816467647123877	NA	0.986680195116025
UROD	UROD	0.564278389715573	NA	0.986623239084636
DDT	DDT	1.206205	NA	0.985741404785976
CUTA	CUTA	1.11892367031894	NA	0.984951957090661
ZMYM2	ZMYM2	1.06469871794795	NA	0.984588749036162
TRIM33	TRIM33	1.17245934897548	NA	0.984521182151232
LSM7	LSM7	1.06222287444773	NA	0.984465740862763
ATAD2B	ATAD2B	1.26805033141433	NA	0.984411478114889
DTNA	DTNA	0.669200150179302	NA	0.983999129948547
HSPE1	HSPE1	1.06329942396298	NA	0.983099532726947
ASAP1	ASAP1	0.83017	NA	0.981928376942973
VRK1	VRK1	0.900377319426417	NA	0.980585490275733
RPLP0	RPLP0	0.940748025775234	NA	0.979697061341016
HIST1H1E	HIST1H1E	0.836942951595268	NA	0.978061262281461
HNRNPH2	HNRNPH2	1.20285	NA	0.977871653108045
BAIAP2	BAIAP2	1.18200209813689	NA	0.977730926106946
SNAPIN	SNAPIN	1.0622360189713	NA	0.977175308613134
BCAT1	BCAT1	0.94178794640832	NA	0.975651291927763
NPEPPS	NPEPPS	1.06142404344352	NA	0.975241596319649
HSPA13	HSPA13	1.15352253554059	NA	0.974552258472092
DIP2B	DIP2B	1.09181760152509	NA	0.97424522126448
SYNCRIP	SYNCRIP	0.934378078001619	NA	0.974238111021349
BCAS2	BCAS2	1.15115398405252	NA	0.973339797955469
TNPO1	TNPO1	1.06384518140564	NA	0.972269952703555
MDC1	MDC1	0.931968131858595	NA	0.970985694114944
TM9SF3	TM9SF3	0.847929485747488	NA	0.970088722340151
H2AFY	H2AFY	1.06268752227548	NA	0.968422332015507
SMS	SMS	1.16683752082284	NA	0.967167777060636
CRMP1	CRMP1	1.32210014749262	NA	0.966770423198891
RPS8	RPS8	0.939073459533385	NA	0.966467777664945
RP11-977G19.10	RP11-977G19.10	1.12679412738086	NA	0.959724015899302
PRDM2	PRDM2	0.942310500949661	NA	0.956227229413821
AHCY	AHCY	1.06545449457027	NA	0.955037186813467
HIST2H3PS2	HIST2H3PS2	1.07097644465226	NA	0.955015578205357
QKI	QKI	1.08293131822845	NA	0.952851097567862
PFDN2	PFDN2	1.05954990444056	NA	0.952054147469004
PSAP	PSAP	1.13026385525682	NA	0.95073004272948
CS	CS	0.942468871846705	NA	0.949538182117777
PPP1CA	PPP1CA	1.11827786216128	NA	0.949436248644021
RPL34	RPL34	0.939722532665893	NA	0.948740106640406
PGAM1	PGAM1	0.940778364121965	NA	0.946619093948379
C11orf98	C11orf98	1.06448125864197	NA	0.944534701582501
LMNB2	LMNB2	1.05959736987688	NA	0.943327699144168
IGF2BP1	IGF2BP1	1.06430489381568	NA	0.943046978077144
DRAP1	DRAP1	0.93995145398579	NA	0.942763809627433
FDPS	FDPS	0.938519358830706	NA	0.941350894187568
TTLL12	TTLL12	0.930806987558377	NA	0.940326814869727
TMX1	TMX1	1.31228736468046	NA	0.939968387046337
CSTF3	CSTF3	1.18741	NA	0.939898537687325
COPB2	COPB2	0.943554434836698	NA	0.939650540267511
WDR77	WDR77	0.818598943561497	NA	0.93855890848142
NOP56	NOP56	0.901991577676865	NA	0.936747374386769
USP10	USP10	0.933054502427377	NA	0.93536700581738
SNRNP200	SNRNP200	1.05839655611685	NA	0.935116783829373
SALL1	SALL1	0.84355	NA	0.934900249965992
HNRNPA2B1	HNRNPA2B1	1.07031962983027	NA	0.934018680264806
ADGRL3	ADGRL3	0.891847423385862	NA	0.933716474174593
FRYL	FRYL	1.11913784673739	NA	0.932412578945333
NUDT21	NUDT21	1.06541633458475	NA	0.931425076230976
PTPA	PTPA	1.08409777926163	NA	0.929909893316388
RPF2	RPF2	0.726704748161177	NA	0.92978466683164
SHMT2	SHMT2	0.945412020179562	NA	0.92839083413864
SAMD4B	SAMD4B	1.07923478284384	NA	0.928188862569804
KIF2A	KIF2A	1.05963930832619	NA	0.927122344382429
HNRNPDL	HNRNPDL	1.06959271921606	NA	0.925334065230149
USP9X	USP9X	1.10944760128633	NA	0.924924730212315
HNRNPA1	HNRNPA1	1.05749749881501	NA	0.924004788606857
PI4KB	PI4KB	1.06351173007165	NA	0.922998071798018
DNAJC9	DNAJC9	1.0644392467398	NA	0.922713575524863
DDAH1	DDAH1	1.19564039326212	NA	0.922678458917258
WLS	WLS	1.06088331120816	NA	0.922324020132012
ZFR	ZFR	0.809315460188424	NA	0.921166363125132
NCL	NCL	1.05712496423081	NA	0.920650893016502
ALDH18A1	ALDH18A1	1.05834532880341	NA	0.918555365903235
PRDX1	PRDX1	0.93818987209413	NA	0.917133845983431
DYNC1LI1	DYNC1LI1	0.93220794761684	NA	0.916797933610821
