gene_ID	gene_name	difference	significant	logpval
GOLGA4	GOLGA4	0.861668484366332	+	1.78363516722628
PGLS	PGLS	1.08181320667806	+	1.78316317690998
EMSY	EMSY	1.1460608919895	+	1.77884907540815
MYDGF	MYDGF	0.833994550504438	+	1.77816391709492
NDRG3	NDRG3	1.10719413037143	+	1.77572279142275
HAT1	HAT1	1.10446025696088	+	1.77551981530047
RPL31	RPL31	0.91585214730436	+	1.77378415112349
TECR	TECR	0.911607526015067	+	1.77349083511885
PREP	PREP	0.682116465628286	+	1.76981722157893
CASKIN2	CASKIN2	0.812064782760587	+	1.76761282795603
S100A13	S100A13	0.856142927735823	+	1.76693996049076
FLNA	FLNA	0.921309117030561	+	1.76203400451808
RPL6	RPL6	1.08815770911942	+	1.76089830224579
FKBP1A	FKBP1A	0.810683629953617	+	1.75922346371477
ATXN2	ATXN2	0.923907329830612	+	1.74723173660768
SNRPD1	SNRPD1	1.10156848214648	+	1.74697307979113
NEFM	NEFM	1.32949099210821	+	1.74549464325031
FAM49B	FAM49B	0.906665641026687	+	1.74190894089285
HMGA2	HMGA2	0.924256748321016	+	1.74163289614668
SSR4	SSR4	0.920521948336852	+	1.73910641653643
ENOPH1	ENOPH1	1.12326649949345	+	1.73793920591279
DIABLO	DIABLO	0.808057963881275	+	1.73711550464719
COPG1	COPG1	0.838388828735569	+	1.73697553890462
ARCN1	ARCN1	0.884819514442681	+	1.73227910070011
CLIC4	CLIC4	0.912001371888687	+	1.73132297102407
WLS	WLS	1.09491852941112	+	1.72968823013378
SOD2	SOD2	1.21184500487069	+	1.72801866872011
MSI2	MSI2	1.23820322398003	+	1.72417513031779
CNN2	CNN2	0.888880308934564	+	1.72411171919786
SPTBN1	SPTBN1	0.925024647317225	+	1.72351345282748
PPP1R12C	PPP1R12C	1.113142299163	+	1.71930460240888
HBB	HBB	0.348095977569406	+	1.71708700763852
HERC1	HERC1	1.16808777923579	+	1.71654369026907
LUC7L2	LUC7L2	1.15545918561998	+	1.71513210948732
SLC25A5	SLC25A5	0.894824742192439	+	1.71264659846214
USP9X	USP9X	1.28996765221978	+	1.71075936538434
GLO1	GLO1	1.07980879286252	+	1.71035989084833
SNRPN	SNRPN	1.09443243930186	+	1.7082914253548
PSMB6	PSMB6	0.918783623780872	+	1.70184963601713
TUBA1B	TUBA1B	1.08073754140659	+	1.70142543167942
SAAL1	SAAL1	1.13491438990823	+	1.69908902966141
CSRP2	CSRP2	1.11880674170095	+	1.69527071979479
SNTB2	SNTB2	0.928652518444149	+	1.69200686799526
PLCG1	PLCG1	1.17407982073005	+	1.69176393425946
CALR	CALR	0.925000888011698	+	1.68770852303313
TUBB6	TUBB6	0.90487849569323	+	1.68750160380794
RBMX	RBMX	1.08811004343199	+	1.68609527604948
PTPA	PTPA	1.12310350301125	+	1.68450570783518
COPB1	COPB1	0.882837541871746	+	1.68054210955177
HP1BP3	HP1BP3	1.1465990495162	+	1.67976889016465
NARS	NARS	0.901145519457826	+	1.67905292335345
UBE2L3	UBE2L3	1.205904899218	+	1.67559681272667
CMPK1	CMPK1	1.12345960552401	+	1.67517884633299
PDIA6	PDIA6	0.925619745089264	+	1.67395998864162
AHCY	AHCY	1.07753968855527	+	1.67293862121921
EXOSC8	EXOSC8	1.21961868233805	+	1.67248127505379
GNB2	GNB2	1.08384399605795	+	1.67123915480429
SBF2	SBF2	0.494725	+	1.67020503335052
ARID3B	ARID3B	0.875387097465762	+	1.66872822386174
SACM1L	SACM1L	1.16680794361861	+	1.66822522700311
PFKL	PFKL	1.13268987236267	+	1.66643573173133
CLIP2	CLIP2	0.930489284093937	+	1.66514684422558
DDB1	DDB1	1.10882305718969	+	1.66512445081562
GON4L	GON4L	1.11649164117669	+	1.66459293844052
PPP1R10	PPP1R10	0.924552334172317	+	1.66388034969962
TOMM70	TOMM70	1.37348384232253	+	1.66336402323424
HECTD1	HECTD1	1.16063891713996	+	1.65784643251782
IDH1	IDH1	1.07690025992532	+	1.65646481166056
NOLC1	NOLC1	1.17075939260335	+	1.65601141479031
LZIC	LZIC	0.733394500350473	+	1.65463721005981
QPRT	QPRT	0.811897529034256	+	1.65463043159908
FOXK1	FOXK1	0.86323404273365	+	1.6543865675285
RPS15	RPS15	0.912250177385871	+	1.65358933934403
TCF12	TCF12	1.11073148528685	+	1.65191505203572
TLK2	TLK2	0.904102701305727	+	1.65147998842702
RTCB	RTCB	1.07645077660281	+	1.64996450652755
TRMT112	TRMT112	1.11457011869945	+	1.64825380350602
PCNA	PCNA	1.07822105399687	+	1.64657081017434
RPL22	RPL22	0.913736661010707	+	1.64638467327507
EIF4G1	EIF4G1	0.924870444872766	+	1.64622433273907
TLE3	TLE3	0.858619766855098	+	1.64442674327968
XPOT	XPOT	0.888349574066767	+	1.64420355055112
U2SURP	U2SURP	0.866598775529945	+	1.64290231493488
SART1	SART1	1.21939037000928	+	1.6415015844066
PDCD5	PDCD5	1.08015187382709	+	1.64081772159576
SPECC1L	SPECC1L	1.1915656852083	+	1.63970008989508
PRMT5	PRMT5	1.0807711079651	+	1.63958057926039
COX4I1	COX4I1	0.931377880549759	+	1.63381015752277
SSFA2	SSFA2	0.575193245741944	+	1.63362452682079
WNK3	WNK3	0.817585952384053	+	1.63355803916618
HSPA9	HSPA9	0.928079692832093	+	1.6326371658783
CSNK2A2	CSNK2A2	0.780906796792982	+	1.63244410045064
DLAT	DLAT	0.837873317116665	+	1.63162281376187
IGF2BP3	IGF2BP3	1.08512443057766	+	1.63153396078872
TAX1BP3	TAX1BP3	0.861617985983488	+	1.62865156327374
GTPBP1	GTPBP1	0.921127628768159	+	1.62626767570287
PLOD3	PLOD3	0.80669079756345	+	1.62565000622791
HN1L	HN1L	0.920404694702957	+	1.62484776607336
HSPA5	HSPA5	0.930118271762088	+	1.62405826886139
CYP51A1	CYP51A1	0.872404634077573	+	1.62347745407364
LRRC59	LRRC59	0.903389861101429	+	1.62217700217673
RPL8	RPL8	0.903305470608672	+	1.6144906215903
RARS	RARS	0.921647562386673	+	1.61368309139633
ECI1	ECI1	1.45535013003471	+	1.61316609448907
CDK12	CDK12	1.07935195326387	+	1.61308898388211
PPFIBP2	PPFIBP2	0.530545	+	1.61174550508294
KIAA0930	KIAA0930	0.683080323875309	+	1.61022409123978
SEPT2	SEPT2	0.92546683575266	+	1.60903877149505
ETV6	ETV6	0.925451286944081	+	1.60807998368051
UBA1	UBA1	1.07063840157804	+	1.60678930500442
PDHB	PDHB	0.870981412794621	+	1.60482879873013
XRCC1	XRCC1	1.08768117664975	+	1.60377739764229
ZRANB2	ZRANB2	0.75684137124672	+	1.60363021766095
SNRPD2	SNRPD2	1.16345783672236	+	1.6020265873346
ANP32E	ANP32E	1.08112418794236	+	1.6010616508612
CTBP2	CTBP2	1.09722689457049	+	1.60044134283136
SRSF5	SRSF5	0.904461970219189	+	1.59646566329808
ACAT2	ACAT2	0.933973173412581	+	1.59174579540483
UBE2I	UBE2I	1.10629994413458	+	1.58821763070453
NDUFS3	NDUFS3	0.82031922889001	+	1.58358015151503
ASNA1	ASNA1	1.24090247070758	+	1.57943046901099
STRN3	STRN3	0.872377519466802	+	1.57762127661119
H2AFY2	H2AFY2	1.11156982684464	+	1.57707863650021
RBM4	RBM4	1.12292467531039	+	1.57141479898914
SPTAN1	SPTAN1	0.921829170198991	+	1.56965244600638
IRF2BP1	IRF2BP1	0.837666005163197	+	1.56931087625849
DPP3	DPP3	1.36330148674628	+	1.56677116548026
HDAC7	HDAC7	0.884837858254376	+	1.56642957133884
CD276	CD276	0.883330330860229	+	1.56599717955018
FXR2	FXR2	0.783038977494966	+	1.56539102637807
TMOD3	TMOD3	0.784517637565686	+	1.56380555951176
TPR	TPR	0.931540700394321	+	1.56228188695162
ADSS	ADSS	0.919877518565253	+	1.56194766554299
CBX1	CBX1	1.23711175905041	+	1.55984801185917
PRKCSH	PRKCSH	0.92093754943647	+	1.55980258616149
EIF5A	EIF5A	0.934919822881545	+	1.5578304980413
TNIK	TNIK	0.925473409472154	+	1.55782028189925
AIP	AIP	1.17504803306078	+	1.55736288615813
SPIN1	SPIN1	0.733126920457843	+	1.55426839801337
AURKB	AURKB	0.5647	+	1.5539047659816
RPLP0	RPLP0	0.933959002877077	+	1.54993239222962
PSAT1	PSAT1	0.933127779404688	+	1.54849695744678
TPT1	TPT1	0.932166683436213	+	1.54822453819478
HDGF	HDGF	1.1075244413925	+	1.54562603254461
PSMA1	PSMA1	1.0901430492115	+	1.54470836987867
SEPT6	SEPT6	0.838206402842983	+	1.54399174811323
ASNS	ASNS	0.868595916795392	+	1.54343409895409
ARRB1	ARRB1	0.652645231551656	+	1.53906224423944
PSMB3	PSMB3	0.883982158869772	+	1.53849329548403
ZMAT4	ZMAT4	0.919835388583384	+	1.53585622823096
RSL1D1	RSL1D1	0.924416225979219	+	1.53582454362194
UPF1	UPF1	0.932700087683618	+	1.5338710407102
ACP1	ACP1	1.07071057664445	+	1.5335627384982
KPNA3	KPNA3	1.10070443705986	+	1.53057326807378
UGGT1	UGGT1	0.907181427516773	+	1.53027711222916
FRYL	FRYL	1.21645383467539	+	1.53021099439398
SRP14	SRP14	1.07114884277744	+	1.52932865029808
MTFR1L	MTFR1L	1.0935012814645	+	1.52707232421175
DEK	DEK	1.10578782444837	+	1.52385146814951
ELAC2	ELAC2	0.765977134384572	+	1.52150910311144
TPM1	TPM1	0.810824181526082	+	1.52106915617824
POLR2A	POLR2A	1.07994153510671	+	1.51661737290716
HNRNPR	HNRNPR	1.09540829958733	+	1.51604710421374
HSPB1	HSPB1	1.14862757386679	+	1.51143156837322
SRSF2	SRSF2	1.06626115040022	+	1.51069017171528
PPP1R8	PPP1R8	0.739736038901715	+	1.50976364531308
DCTPP1	DCTPP1	1.22279183019842	+	1.50904356979689
AKR1B1	AKR1B1	0.938657765511369	+	1.50899887134751
COPS4	COPS4	0.9171286223492	+	1.50771274878858
GNAS	GNAS	1.07965903994129	+	1.50516248022054
SF3B2	SF3B2	1.06799737580594	+	1.50255903833916
HDAC4	HDAC4	1.07330124451543	+	1.500597473622
PCYOX1	PCYOX1	1.15786511802155	+	1.5001449937183
DLGAP4	DLGAP4	1.13463460346432	+	1.49192486995232
PLEC	PLEC	0.852661928636469	+	1.49158777039626
UBE2T	UBE2T	1.22813918813262	+	1.48242784027094
SAMD4A	SAMD4A	0.627947340467336	+	1.48152160888862
KIF1B	KIF1B	1.06946148038084	+	1.48151806362265
ZNF106	ZNF106	0.904146403456401	+	1.48102241839452
ECT2	ECT2	0.212057465053329	+	1.47945301814202
ANK3	ANK3	0.333920513745413	+	1.47829224102745
POP1	POP1	0.860095539460588	+	1.47099642336404
OSBPL3	OSBPL3	0.923075464554582	+	1.47012358326056
THY1	THY1	0.903590530653112	+	1.46828185490138
PHIP	PHIP	1.55884106951286	+	1.46757617352371
DCP1A	DCP1A	0.902841350133984	+	1.46334310869063
SNRNP200	SNRNP200	1.08285620333974	+	1.46203663481655
MKL2	MKL2	1.47676200524112	+	1.46137821980378
NOSIP	NOSIP	0.580993731833883	+	1.45890544478119
PRDX1	PRDX1	0.941386407646895	+	1.45687454904639
EPB41L5	EPB41L5	1.19090620475522	+	1.45676403696052
EXOSC2	EXOSC2	1.13007918074754	+	1.45606857796164
PAPSS1	PAPSS1	0.913077029057697	+	1.45601060431389
RSRC2	RSRC2	1.12520147529231	+	1.45227177138324
RANBP3	RANBP3	0.94047199335125	+	1.45181042560986
SLC25A6	SLC25A6	0.941994809276159	+	1.45059716139571
PTPN11	PTPN11	0.814644988814068	+	1.44969825900484
MYLK	MYLK	0.886670871466031	+	1.44755160727721
CLTA	CLTA	1.06499283822611	+	1.44440022138029
SYNE2	SYNE2	1.06215687569355	+	1.44335848230585
ATP6V1E1	ATP6V1E1	0.875838920011606	+	1.44166259305934
AP1M1	AP1M1	0.749757029517419	+	1.44102804849941
SH3PXD2B	SH3PXD2B	0.92171037342814	+	1.4395712213613
FKBP10	FKBP10	0.891935128721158	+	1.43955131799015
SEC14L1	SEC14L1	0.662947169840855	+	1.43445784172209
FIS1	FIS1	0.903751527117966	+	1.43404388752453
EEF1D	EEF1D	0.933995537231016	+	1.43387584800614
APEH	APEH	1.16216264384211	+	1.43146750464917
KARS	KARS	0.915741688420736	+	1.43111621572111
IWS1	IWS1	1.07685402453031	+	1.43015241600414
YEATS2	YEATS2	1.06794746518716	+	1.42791949633973
PGM2L1	PGM2L1	1.08836751731116	+	1.42720509238375
GABARAPL2	GABARAPL2	1.13138363153531	+	1.42586840105376
PGD	PGD	0.933421688584821	+	1.4230883336545
SQLE	SQLE	0.881146695358399	+	1.42168207955487
RFX7	RFX7	0.941580039168803	+	1.41700536794788
EPB41L4A	EPB41L4A	0.858810763917967	+	1.41463148147533
NAB2	NAB2	1.18535462524938	+	1.41371591957312
RBM15B	RBM15B	1.06166330416269	+	1.41294827176316
EXOC1	EXOC1	1.30182585432922	+	1.41286138997908
GCN1	GCN1	1.10080118378851	+	1.41274743398416
C2orf49	C2orf49	1.14328255905282	+	1.411669575971
USP11	USP11	1.26109334457961	+	1.40301318623044
CAPZA2	CAPZA2	1.09278330949811	+	1.40139673759007
ITSN1	ITSN1	0.89971710392583	+	1.39913567144983
VPS13D	VPS13D	0.64876	+	1.39904796208228
FAU	FAU	0.912049563095806	+	1.3982054109329
ZMYND8	ZMYND8	0.932131333432647	+	1.39778894858985
MYO1B	MYO1B	0.865581728767809	+	1.39652655922506
GDI1	GDI1	1.06765766703092	+	1.39410743498167
CNOT1	CNOT1	1.16278790292554	+	1.39362218137263
GRB2	GRB2	1.0778902013799	+	1.39325054761552
ZC3H4	ZC3H4	0.927961606421026	+	1.39318282390958
SMS	SMS	1.07692850806282	+	1.39233565950048
PRPF8	PRPF8	1.06375166397967	+	1.39040426455176
FDPS	FDPS	0.942429917534765	+	1.3890155445842
RHOT2	RHOT2	1.14326949578829	+	1.3886156704052
SMARCD1	SMARCD1	0.894709047609647	+	1.38798484981964
MCM2	MCM2	1.10292444836988	+	1.38327656416331
SLAIN2	SLAIN2	0.905134625704794	+	1.38276003517235
VCP	VCP	0.942721421664903	+	1.38166149368991
HAUS6	HAUS6	1.12846931093792	+	1.37889131552964
LMNB1	LMNB1	1.06350939068232	+	1.37788778460005
BRIX1	BRIX1	0.895532688293076	+	1.37497468779414
NDUFS2	NDUFS2	0.882160316899999	+	1.37446800296043
GPX4	GPX4	1.15574946696863	+	1.3740610021584
UBA2	UBA2	1.07204266124684	+	1.37267116624053
ERBIN	ERBIN	0.925425155647359	+	1.37199703465057
SNRPA	SNRPA	1.13459130266579	+	1.37104390303304
PFDN5	PFDN5	1.30999292859243	+	1.37029612110102
UQCRB	UQCRB	1.147346997037	+	1.36762584389718
SND1	SND1	0.934796541719747	+	1.36715278371229
PUM1	PUM1	0.891652451304011	+	1.36581028123005
AKAP11	AKAP11	1.09272318493152	+	1.36343586276008
HSPE1	HSPE1	1.06279743235272	+	1.36208408328523
EIF2S3	EIF2S3	0.944522095934541	+	1.36200560408236
HDAC2	HDAC2	1.05946587639743	+	1.36115259532667
PLEKHG3	PLEKHG3	1.33475154508336	+	1.36060570586704
MCM3	MCM3	1.06329245827659	+	1.35910197192438
ALDH18A1	ALDH18A1	1.06184352834535	+	1.35808123130979
NIFK	NIFK	1.2136092260622	+	1.35690137156153
UBE4B	UBE4B	0.878380465096187	+	1.35624694709297
PREX1	PREX1	1.30415477225673	+	1.35555186970818
DPY30	DPY30	1.27020493326864	+	1.35400351146284
RPL35A	RPL35A	1.08377968354665	+	1.3519184487454
TXNDC17	TXNDC17	1.07506808840656	+	1.34901741867869
EFR3B	EFR3B	0.443084945348482	+	1.34894204517909
MAGI1	MAGI1	1.11976327855489	+	1.34757379481051
HMGB1	HMGB1	1.06305282425001	+	1.34755731707825
VAT1L	VAT1L	0.913552333173087	+	1.34707311770211
CUL1	CUL1	1.17699059074474	+	1.34652544641146
ALDH9A1	ALDH9A1	0.930640602517816	+	1.34085973754402
PEBP1	PEBP1	0.945465911126312	+	1.33685861509588
LUZP1	LUZP1	0.88501172649648	+	1.33682625344072
YWHAE	YWHAE	1.05728486666531	+	1.33558850214362
MYL12A	MYL12A	0.942778210368126	+	1.33442222303736
TRIM24	TRIM24	1.08436822004636	+	1.33436195702775
MYL9	MYL9	0.725679034638647	+	1.33220502609293
DDX1	DDX1	1.05938064663107	+	1.3317068223903
PRR12	PRR12	0.916834361869734	+	1.33012627656026
PRDX4	PRDX4	0.928330429442367	+	1.32383240996535
CDC16	CDC16	0.630543943750156	+	1.32129174895268
FAM208A	FAM208A	1.07170361190596	+	1.32042945173444
ATP6V1B2	ATP6V1B2	1.06463266346643	+	1.31951217380197
SNRPG	SNRPG	1.08845885826079	+	1.31890636906342
GTF2I	GTF2I	1.06337542822581	+	1.31838544472516
EIF4B	EIF4B	0.922544024544524	+	1.31775688121404
MTHFD1L	MTHFD1L	0.792830419064543	+	1.3176312358686
SDHB	SDHB	0.827353260725761	+	1.31572490004798
CCDC86	CCDC86	0.810913879060912	+	1.31557743815707
SEPT11	SEPT11	0.945855929314343	+	1.31538529332124
RPS26	RPS26	0.848613696809539	+	1.31517350368808
BAZ1A	BAZ1A	1.16307684122389	+	1.31308392113717
PACSIN2	PACSIN2	0.902102146638168	+	1.313055910811
TPX2	TPX2	0.853238585785038	+	1.31276537380036
TBCB	TBCB	0.90257026212822	+	1.31272031013587
HSPB11	HSPB11	0.913683821925735	+	1.3124120109507
MARK3	MARK3	1.05875066330794	+	1.31026395506166
PCMT1	PCMT1	0.809322261747029	+	1.30970139907633
PSMC5	PSMC5	1.05671650613862	+	1.30958029411747
ADGRL3	ADGRL3	0.731974322103058	+	1.30798249413516
MYOF	MYOF	0.844720375745726	+	1.30761476813837
SLK	SLK	1.14764552536791	+	1.30686386895565
CSK	CSK	0.906710425396581	+	1.30549547381546
ACADM	ACADM	1.17196668658586	+	1.30176308179412
FHL1	FHL1	0.786668727356058	NA	1.29938150687227
RRM1	RRM1	1.0701620860545	NA	1.29827859366318
CHMP5	CHMP5	0.798867603739406	NA	1.29816224421807
COPZ1	COPZ1	0.92780875340963	NA	1.29681900255189
PMVK	PMVK	1.18497175858205	NA	1.29635176557293
HMGB3	HMGB3	1.06604880261137	NA	1.29372335334211
PON2	PON2	1.08638305259917	NA	1.29199372658283
PDHA1	PDHA1	0.890362677192728	NA	1.2879985143676
PQBP1	PQBP1	0.72795780845122	NA	1.28744711483996
COPA	COPA	0.918030578596606	NA	1.28725059037134
CUL3	CUL3	1.05372254127526	NA	1.28712704409483
GJA1	GJA1	0.928637837949393	NA	1.28652994055332
PPP2R1B	PPP2R1B	1.38840097594319	NA	1.28440382747249
ERC1	ERC1	0.878036575775748	NA	1.28427724432436
NOVA1	NOVA1	1.31162416377935	NA	1.28403478446152
RPS7	RPS7	0.949566757827337	NA	1.28331579135117
SARNP	SARNP	1.05669175743561	NA	1.28232791606189
TTC1	TTC1	1.33980863095514	NA	1.28107652748636
RCN1	RCN1	0.937030993983443	NA	1.28092186758413
MPDU1	MPDU1	1.07900232512431	NA	1.28091592382348
HNRNPA2B1	HNRNPA2B1	1.05641225311098	NA	1.28059099445053
PABPC4	PABPC4	0.948255844830352	NA	1.27907197512631
RAB11B	RAB11B	0.937709876962105	NA	1.27513617897148
NXN	NXN	1.14741265471378	NA	1.27477920453136
CDCA8	CDCA8	1.16247582340451	NA	1.27469694109279
MYO18A	MYO18A	0.782357351917188	NA	1.27359566330952
HIVEP1	HIVEP1	0.90701102794079	NA	1.27168306548319
FNTA	FNTA	0.873172605956143	NA	1.27077881783155
SRC	SRC	0.763040119037177	NA	1.26917427615257
MATR3	MATR3	1.05452107701851	NA	1.26797917491862
GSTO1	GSTO1	1.06216782225609	NA	1.26453562371626
EML4	EML4	0.87478014005915	NA	1.26407726643488
CLTC	CLTC	0.947473378483736	NA	1.26389872657611
MAP2K1	MAP2K1	1.13869897514061	NA	1.26279665788606
NCOA5	NCOA5	1.09096383416074	NA	1.26090926047821
PSMC1	PSMC1	1.07249820422501	NA	1.25955202538081
VRK1	VRK1	0.948809053427108	NA	1.25865047010639
ACTB	ACTB	0.946502773723533	NA	1.25797337608946
AIMP1	AIMP1	0.90983991493272	NA	1.25796256493469
MAST2	MAST2	0.939728578112207	NA	1.25506321903289
DOCK4	DOCK4	0.672775348166087	NA	1.25416457087652
NUP210	NUP210	1.22033721777273	NA	1.25173223307244
SPAG7	SPAG7	1.12226345391802	NA	1.25025127276855
BYSL	BYSL	0.71869	NA	1.2496725102275
ERLIN1	ERLIN1	0.88047037933567	NA	1.24614691137015
LATS1	LATS1	1.05189687156528	NA	1.24578786392397
PFN2	PFN2	1.09357470500398	NA	1.24296816584188
IK	IK	1.07725248339791	NA	1.2419111877056
PDIA4	PDIA4	0.946660446352563	NA	1.24188196289108
EWSR1	EWSR1	1.05649993647749	NA	1.24155840560003
IARS	IARS	0.925875027435087	NA	1.24089677635982
EIF3F	EIF3F	1.08490387982053	NA	1.23972300490885
PRPF3	PRPF3	0.647934896848965	NA	1.23819034026011
ZMYM2	ZMYM2	1.219280822827	NA	1.23536920597722
DHX15	DHX15	1.05662195507795	NA	1.23431209657055
EIF1AX	EIF1AX	1.33198509733618	NA	1.23414604437912
MEX3A	MEX3A	1.06084285653967	NA	1.23384725546913
VCAN	VCAN	0.808423458310082	NA	1.23339450088191
NUP50	NUP50	1.13476401121209	NA	1.23117788107592
MIS18BP1	MIS18BP1	1.09646195409065	NA	1.22993697230396
CCDC6	CCDC6	1.05459284313521	NA	1.2277648273433
CBR1	CBR1	1.0740027696988	NA	1.22723791165818
AP3M1	AP3M1	1.05105765242227	NA	1.22584140659585
PSME4	PSME4	0.747844393409912	NA	1.22538959004006
PTPN12	PTPN12	0.879398010829202	NA	1.2244912511706
IRF2BPL	IRF2BPL	1.11250297793118	NA	1.22279237995732
CDC42BPA	CDC42BPA	3.85922471632781	NA	1.21834170719008
RNH1	RNH1	0.924313738328991	NA	1.21734580436201
SEC31A	SEC31A	0.948876013000143	NA	1.21597497778015
THOP1	THOP1	1.26903049608747	NA	1.21565204435847
STK39	STK39	0.835805386181744	NA	1.21491207515869
MSH6	MSH6	1.08562349205131	NA	1.21425534543224
PBDC1	PBDC1	0.848190121847691	NA	1.21386237606444
ECHS1	ECHS1	0.952264643208616	NA	1.21240679269762
STAU1	STAU1	0.817961018974675	NA	1.21103768221314
SGTA	SGTA	1.07277169217474	NA	1.20740644316862
PSMC3	PSMC3	0.934169969891889	NA	1.20715478044733
CNBP	CNBP	1.05894892661905	NA	1.20686170293391
LARP4B	LARP4B	0.905098049194417	NA	1.20569282666965
EIF3J	EIF3J	0.918269122517594	NA	1.20405743054034
BCL9	BCL9	0.951999574555188	NA	1.20369096433429
CSNK1E	CSNK1E	0.845434137277404	NA	1.20277108173483
ARL6IP5	ARL6IP5	0.920620324868124	NA	1.2024864600866
EIF2B3	EIF2B3	0.835147434916505	NA	1.20170007358601
BIN1	BIN1	0.876286716272921	NA	1.20025168468085
PSMD14	PSMD14	0.88417500866633	NA	1.19934476914418
TSNAX	TSNAX	0.935152481849103	NA	1.19927309381329
TIMM44	TIMM44	0.813527230227523	NA	1.19873615955203
CDK1	CDK1	0.952190832572557	NA	1.19795420890206
H2AFV	H2AFV	1.07650476954844	NA	1.19776623062314
MARCKS	MARCKS	1.0524967491495	NA	1.19730268527608
ZW10	ZW10	0.74176	NA	1.19438175839381
TUBB	TUBB	1.05092826412812	NA	1.1943777009462
RBM39	RBM39	0.872899161085389	NA	1.19405784711816
ATP5F1	ATP5F1	1.17493536454715	NA	1.19363833207413
RP11-407N17.3	RP11-407N17.3	0.919087404287359	NA	1.19158616092944
SLC12A4	SLC12A4	0.877174840494771	NA	1.18914487335157
SAE1	SAE1	1.07140456428971	NA	1.18657266586828
ABHD10	ABHD10	1.15753559904585	NA	1.18636197049806
EXOSC10	EXOSC10	0.882368861986569	NA	1.18513670214379
PGAM1	PGAM1	0.953251360527994	NA	1.18490448993946
SLC25A13	SLC25A13	0.897749908938622	NA	1.18462651365384
PPP3CA	PPP3CA	0.51928044089875	NA	1.18377937310255
RPL23	RPL23	0.95380108616607	NA	1.18371169122032
AP2A2	AP2A2	1.13138375592033	NA	1.18302198195365
RP11-307N16.6	RP11-307N16.6	0.941062001098857	NA	1.18199678393487
RBM8A	RBM8A	1.11023378087792	NA	1.17982810525618
NPLOC4	NPLOC4	0.832905200127841	NA	1.17945837438184
HACD3	HACD3	1.06215817375274	NA	1.17831483337837
NFATC3	NFATC3	0.748645	NA	1.17715309118634
EIF4ENIF1	EIF4ENIF1	1.05962659008956	NA	1.17513342947549
GNB1	GNB1	1.07904187378762	NA	1.17269090747576
SNRPD3	SNRPD3	1.05665210674668	NA	1.16675024435703
SRSF1	SRSF1	1.05826001033398	NA	1.16647951489837
PPP2R5D	PPP2R5D	0.910216609762285	NA	1.16556012315957
WEE1	WEE1	0.756713816352198	NA	1.16490465519724
ATP5C1	ATP5C1	1.07823247578085	NA	1.16444361550029
UHRF1	UHRF1	1.08118807947298	NA	1.16425354783342
PDLIM5	PDLIM5	0.908517497278538	NA	1.16417588245671
ARPC3	ARPC3	0.952784502045268	NA	1.16275847672966
PTGES3	PTGES3	0.948480110399786	NA	1.16175079038115
NDUFA13	NDUFA13	0.787787339436106	NA	1.16157470368014
GSK3B	GSK3B	0.91152679849062	NA	1.15891544083077
RAB18	RAB18	0.742332529966781	NA	1.15847499998073
CKAP5	CKAP5	1.19252321540185	NA	1.15698120775943
TJP1	TJP1	0.902095656479871	NA	1.15680900346685
BTF3L4	BTF3L4	1.12009804035183	NA	1.15554020539544
GLUD1	GLUD1	0.928626506805295	NA	1.15440608917397
PRPS2	PRPS2	0.863686767908859	NA	1.15437150174008
GATAD2B	GATAD2B	1.1196495701781	NA	1.1528456755552
SF3B1	SF3B1	0.954624725740804	NA	1.152616708444
NCLN	NCLN	0.721877767108883	NA	1.15210120911218
CPNE3	CPNE3	1.10456704109036	NA	1.15126317525758
GANAB	GANAB	0.951678901628121	NA	1.14773118580191
MYL6	MYL6	0.951406190965616	NA	1.14689609389046
RFTN2	RFTN2	0.892602242471718	NA	1.14683869118746
PHF6	PHF6	0.950743200600188	NA	1.14426148911562
QKI	QKI	1.05627691183139	NA	1.14367710217237
RALY	RALY	1.04700250203423	NA	1.14279222566145
SLC25A3	SLC25A3	1.08273235139466	NA	1.14105461486996
TM9SF3	TM9SF3	0.847815050350418	NA	1.14003148983421
C12orf10	C12orf10	1.08773066612561	NA	1.13428232197752
TARDBP	TARDBP	1.06764882308188	NA	1.13318054234469
GORASP2	GORASP2	1.0632754518554	NA	1.1330790305795
LIG3	LIG3	1.06715827324481	NA	1.13236474354439
EIF5B	EIF5B	0.821383001271272	NA	1.1312066668808
ACACA	ACACA	0.952128976714372	NA	1.12871670868928
SMC1A	SMC1A	0.731874389868199	NA	1.1282137403135
TERF2IP	TERF2IP	1.05628681936995	NA	1.12807465632509
ZZZ3	ZZZ3	1.07281294502207	NA	1.12694812297856
NOP2	NOP2	0.928285310932405	NA	1.12660526640304
LSM7	LSM7	1.12764281551135	NA	1.12566695921727
HNRNPH3	HNRNPH3	1.05271006844667	NA	1.12393654157375
FUBP1	FUBP1	1.06002112700823	NA	1.12268233471435
IMMT	IMMT	1.04872718857309	NA	1.12219584632136
PHF3	PHF3	1.0890406360832	NA	1.12189931824689
M6PR	M6PR	0.844189300605694	NA	1.12119036320097
RAB5B	RAB5B	1.09336851518598	NA	1.11928609509576
PRKACA	PRKACA	0.888085224084284	NA	1.11882159792176
AIMP2	AIMP2	1.06958580404255	NA	1.11611769082956
NELFB	NELFB	0.950834724593174	NA	1.1152086128068
HMGCS1	HMGCS1	0.953551833406578	NA	1.11273778798698
