gene_ID	gene_name	difference	significant	logpval
PPIL1	PPIL1	1.16052858646394	+	1.34985445181453
EIF2B4	EIF2B4	0.821181864662147	+	1.34919861118522
UQCRB	UQCRB	1.12619070321149	+	1.34515723935611
HMGCS1	HMGCS1	0.904925574840274	+	1.34492774290624
DENR	DENR	0.793504063568675	+	1.34349149973362
PMVK	PMVK	1.35704614512551	+	1.34215887304239
SFRP1	SFRP1	0.901911758599476	+	1.34186647469835
HSPBP1	HSPBP1	1.4307	+	1.34094398833973
CRTC2	CRTC2	0.839020890309055	+	1.340616851589
RPL31	RPL31	0.904195766413447	+	1.33925574280661
ZDHHC5	ZDHHC5	0.853809575666612	+	1.33908105596488
BTF3	BTF3	0.837408670124689	+	1.33473899160052
FAM49B	FAM49B	0.855683093791154	+	1.33422407140448
ALDH18A1	ALDH18A1	1.10645112408999	+	1.33325407963236
ABCD3	ABCD3	1.4223	+	1.3314000531994
PBK	PBK	1.1047983413275	+	1.33128392673255
ACAD9	ACAD9	1.12059766241055	+	1.33052763648969
CAPZA2	CAPZA2	1.10324328232716	+	1.32901029350807
TIMM23	TIMM23	1.4187	+	1.32724495399796
CIC	CIC	1.13339260629316	+	1.32467816740049
ARHGEF1	ARHGEF1	1.10315260571691	+	1.3238214727595
MICALL1	MICALL1	0.817770156156361	+	1.32303205225906
AJUBA	AJUBA	1.21045358771	+	1.32195750787985
EHMT2	EHMT2	1.23639007305543	+	1.32042361625332
TRIM33	TRIM33	1.14627091791164	+	1.31837986905585
DOCK10	DOCK10	0.70878	+	1.31807497864714
WDR44	WDR44	1.41595265545851	+	1.31658508161387
TTK	TTK	1.12662134499574	+	1.31384801233077
SPECC1	SPECC1	1.14543164353007	+	1.31351550925083
NUP210	NUP210	1.181001608805	+	1.30883034957439
NUP50	NUP50	1.15970980982313	+	1.30826888841312
NCBP1	NCBP1	1.11097357416817	+	1.30811494096121
GLCCI1	GLCCI1	1.15338621648388	+	1.30708194310229
HSPH1	HSPH1	0.906870241779385	+	1.30548162427972
NSDHL	NSDHL	0.908939243184053	+	1.30279989218915
PRKAR1A	PRKAR1A	0.86997478454838	NA	1.30071887733943
PEX19	PEX19	1.13829920495448	NA	1.29808487802959
SRP9	SRP9	1.10111834059741	NA	1.29764860699845
TBL1XR1	TBL1XR1	1.15785017251802	NA	1.29643656319915
GTPBP1	GTPBP1	0.900158904083051	NA	1.29640758149896
NEK9	NEK9	1.15450414464392	NA	1.29608782416556
FAM64A	FAM64A	1.22382199073231	NA	1.29595445067359
TAF15	TAF15	1.16785049663902	NA	1.29588827622642
PRKD3	PRKD3	0.853383829938205	NA	1.29493637400112
APMAP	APMAP	1.10749465912933	NA	1.29001858206181
FASN	FASN	0.910718747940328	NA	1.2878629760136
UCHL1	UCHL1	0.905432181005292	NA	1.28478630057338
A2M	A2M	0.910546583541995	NA	1.28418299599083
VAT1L	VAT1L	0.864751459148813	NA	1.28296229257407
CDK11B	CDK11B	1.09823572264792	NA	1.28191639631374
TFG	TFG	0.905709905212481	NA	1.28069265371176
THOC1	THOC1	1.58800921281962	NA	1.27833927613717
SNX12	SNX12	0.810853874628469	NA	1.27615390526124
SEC24C	SEC24C	1.10110147352549	NA	1.2760756095496
RPS24	RPS24	0.894493234847251	NA	1.27552117090404
NCOR2	NCOR2	0.890744097931611	NA	1.2738424963295
PRMT5	PRMT5	1.10650097830955	NA	1.27355721001771
AHCYL1	AHCYL1	1.3746	NA	1.27288563995679
TBC1D4	TBC1D4	0.721954373904612	NA	1.27137539970663
MCM5	MCM5	1.10017955807223	NA	1.26972777315946
TOMM70	TOMM70	1.29828615489806	NA	1.26953383982949
UBA1	UBA1	1.09712984646303	NA	1.2690437229264
RBM39	RBM39	0.912071316290563	NA	1.26780093091341
FAU	FAU	0.912938246569832	NA	1.26379491114631
LMNB1	LMNB1	1.09669883970031	NA	1.2620503482164
SNRPN	SNRPN	1.10460596820767	NA	1.26031458268403
ARFGAP2	ARFGAP2	0.906744549280557	NA	1.26013384578487
NT5DC2	NT5DC2	1.09637133821074	NA	1.25717158500375
WIZ	WIZ	1.17348235393635	NA	1.2560391145658
RPLP0	RPLP0	0.912935714015505	NA	1.25573224685627
DLGAP4	DLGAP4	1.09867717733646	NA	1.25555831786802
DDB1	DDB1	1.0961211703092	NA	1.25551048583363
WAC	WAC	1.10207071007263	NA	1.25505828935754
PFDN1	PFDN1	1.15902963292575	NA	1.25420812855273
PLAA	PLAA	0.90578745851331	NA	1.25331534680198
DTNA	DTNA	0.766087485669881	NA	1.25184417553518
CCAR2	CCAR2	1.09399983546617	NA	1.25168728043995
CSTF2	CSTF2	0.838483499658759	NA	1.25008475768346
SRSF11	SRSF11	1.1040483526549	NA	1.24681579655385
P4HB	P4HB	0.911921240102455	NA	1.2450743753498
MDK	MDK	0.845811308803565	NA	1.24390708806722
NUP153	NUP153	1.17753267045972	NA	1.24326711725343
MAP4	MAP4	0.903922223590061	NA	1.24257143355734
DYNC1LI2	DYNC1LI2	0.880927309146447	NA	1.24182051298974
LIN7C	LIN7C	0.641125182784142	NA	1.24151329375477
SLC4A7	SLC4A7	1.350185	NA	1.23968239667684
NSUN2	NSUN2	1.347695	NA	1.236155442272
PEA15	PEA15	0.915702497512156	NA	1.2339481293743
AFDN	AFDN	0.879994757086655	NA	1.23357818532225
SLC4A1AP	SLC4A1AP	0.871529063370809	NA	1.23139085705716
PEAK1	PEAK1	0.743935	NA	1.23116351943591
MRPS7	MRPS7	1.344	NA	1.23087094345737
RTN4	RTN4	1.19028934738575	NA	1.2269407749388
FLNA	FLNA	0.914623622221185	NA	1.22674264931391
GNAI2	GNAI2	1.10067461131799	NA	1.22464761860815
PAF1	PAF1	0.850945219975998	NA	1.22382690036721
COPS6	COPS6	0.707759161544377	NA	1.22330424948574
WDR61	WDR61	1.10495063690646	NA	1.2185442486752
RHEB	RHEB	1.09558069762113	NA	1.21779985855033
MARS	MARS	0.889104529625173	NA	1.21676910067319
DNAJA1	DNAJA1	1.12111125228498	NA	1.21559226652981
PKN1	PKN1	0.891631366905629	NA	1.21550633051433
SRSF1	SRSF1	1.0978335301857	NA	1.21548995004923
ARPC2	ARPC2	0.91126763218881	NA	1.21498525859618
PTK7	PTK7	0.75062	NA	1.21362286411639
LONP1	LONP1	1.12074234327074	NA	1.20737585448513
TUBA1B	TUBA1B	1.08990996417135	NA	1.20585498764395
USP10	USP10	0.901283019589296	NA	1.20548799485448
PAPSS1	PAPSS1	0.889733080212824	NA	1.20400194883046
TROVE2	TROVE2	1.11560110366564	NA	1.20340550148472
HYOU1	HYOU1	0.918250345426017	NA	1.20019378563183
ACP1	ACP1	1.08840988143254	NA	1.19822765584623
CLIC4	CLIC4	0.918571651437709	NA	1.19739555685148
TRRAP	TRRAP	1.09038974133105	NA	1.1972520635098
PDCD5	PDCD5	1.15913734302713	NA	1.19429693911986
CXADR	CXADR	1.09481879779258	NA	1.1936294965068
KTN1	KTN1	0.891043110741562	NA	1.19141113888768
SNRPA	SNRPA	1.1209387499993	NA	1.1897915471016
ARCN1	ARCN1	0.84457355541125	NA	1.18887229100851
LSM2	LSM2	1.10318654814134	NA	1.18879035628024
RAE1	RAE1	1.09104412788851	NA	1.18432122643744
AK2	AK2	0.912728542338849	NA	1.18332523715493
LDLR	LDLR	0.608795883322153	NA	1.18316694080128
HNRNPD	HNRNPD	1.09638662204534	NA	1.18199911248118
EIF4G1	EIF4G1	0.920285266588573	NA	1.18096959207063
HCFC1	HCFC1	1.15934721287456	NA	1.1809367455047
SERPINB6	SERPINB6	0.829853299083639	NA	1.18067265614749
NXF1	NXF1	0.763455	NA	1.17890465451224
EPB41L1	EPB41L1	1.15758422587732	NA	1.17729669280595
STK3	STK3	1.30795	NA	1.17586140370025
DCP1A	DCP1A	0.869471522319736	NA	1.17501363955383
USP9X	USP9X	1.09095163962478	NA	1.1738451926954
CRYZ	CRYZ	1.09854653064857	NA	1.17349864912982
PPA1	PPA1	1.1049266946273	NA	1.17251834299048
SRSF2	SRSF2	1.08583259874623	NA	1.17209482094111
SMS	SMS	1.12339451663251	NA	1.17157105243816
SF3A3	SF3A3	1.08547451605277	NA	1.17093958160512
ZNF462	ZNF462	1.22566137248426	NA	1.16917525069332
CTBP2	CTBP2	1.10643307072773	NA	1.16846865208865
ACTC1	ACTC1	0.911074322956146	NA	1.16832233953431
SMU1	SMU1	1.08532064386521	NA	1.16736662586492
STX7	STX7	0.905506302297229	NA	1.16717966457374
FOXK2	FOXK2	0.910346136807313	NA	1.16627796061387
STT3A	STT3A	0.768035	NA	1.16616306710285
GCN1	GCN1	1.12473206587169	NA	1.1649937892779
SF3B3	SF3B3	1.09876789746516	NA	1.16397720156639
TKT	TKT	0.921899510521618	NA	1.16342925220772
MYL12A	MYL12A	0.908903721633925	NA	1.16311031023892
PSME3	PSME3	0.921982464041481	NA	1.1627488519911
EEF1D	EEF1D	0.915349696222706	NA	1.16221780274733
NPLOC4	NPLOC4	0.7697	NA	1.16148264947963
FAM171A2	FAM171A2	1.22398274089139	NA	1.16060171651118
RPS15	RPS15	0.92079749343979	NA	1.16027064418429
SACM1L	SACM1L	1.13797690354418	NA	1.15982023690323
VRK1	VRK1	0.866599305835748	NA	1.15955245914772
EIF3H	EIF3H	0.82003497501631	NA	1.15945768344741
PDCD6IP	PDCD6IP	0.817626002674817	NA	1.15862395500261
CALU	CALU	0.92237249674413	NA	1.15822309812586
RAN	RAN	1.08744969538825	NA	1.15810443655856
BAZ1A	BAZ1A	1.23193662174643	NA	1.15790155899423
AKR1A1	AKR1A1	1.09282603830619	NA	1.15657308772274
SASH1	SASH1	0.842032489931357	NA	1.15530985584824
PON2	PON2	1.33799124810292	NA	1.15530888431606
LANCL1	LANCL1	1.60981467194208	NA	1.15443874430486
IGF2BP1	IGF2BP1	1.08433729069879	NA	1.15326292839925
IDH1	IDH1	1.08985274005253	NA	1.15246371166262
PAFAH1B1	PAFAH1B1	1.08866105262382	NA	1.15098740896512
SNRPD3	SNRPD3	1.09002561988239	NA	1.15080709415914
PHF5A	PHF5A	1.20128795725671	NA	1.15067846589035
CHMP5	CHMP5	0.807430858711754	NA	1.15058621670132
PFN1	PFN1	0.917061089213799	NA	1.15054068746412
ETF1	ETF1	0.920024368970736	NA	1.15021343522085
DNAJB4	DNAJB4	1.16618868113183	NA	1.15019988112071
LARP1	LARP1	0.889418843177948	NA	1.1499714131951
SARNP	SARNP	1.08371040181406	NA	1.14605156914703
HJURP	HJURP	1.09292278547023	NA	1.14531831909911
CUL3	CUL3	1.08294841982432	NA	1.14527804401701
EIF5A	EIF5A	0.923079820966204	NA	1.14364170070421
ALDH9A1	ALDH9A1	0.900719205302074	NA	1.14202223317863
ITGAV	ITGAV	0.777354269236363	NA	1.14197073880354
EIF1AX	EIF1AX	1.53516712445258	NA	1.1413966820097
IGF2BP3	IGF2BP3	1.11217862773927	NA	1.14099041009382
PRDX6	PRDX6	0.911744170703877	NA	1.13888287259122
CENPC	CENPC	1.10231839320588	NA	1.13883399517741
ENOPH1	ENOPH1	1.08921723108845	NA	1.13777599102622
LARS	LARS	1.08516165846384	NA	1.13571545367373
DECR1	DECR1	1.12415860918289	NA	1.13465256871893
RANBP3	RANBP3	0.924007370208701	NA	1.1342931473501
CALR	CALR	0.923687383804715	NA	1.13425622689245
FAF2	FAF2	1.283345	NA	1.13422257240045
RTF1	RTF1	1.2828	NA	1.13325766190292
NHP2	NHP2	0.921201498479024	NA	1.13237481104238
SUPT16H	SUPT16H	1.0948475433251	NA	1.13185578576137
NUDT21	NUDT21	1.08208750570367	NA	1.13086938621679
SRC	SRC	1.84162065149151	NA	1.12919305605821
CSRP2	CSRP2	1.0864781866195	NA	1.12653787598951
HNRNPR	HNRNPR	1.09279842606036	NA	1.12390711437688
PRDX4	PRDX4	0.911534245105471	NA	1.12359453162653
TOP2A	TOP2A	1.08546313560157	NA	1.12138297214712
SNRPA1	SNRPA1	1.08911638037448	NA	1.11838588625516
SNRPD2	SNRPD2	1.12065012381207	NA	1.11732886348673
ACTB	ACTB	0.925824999338428	NA	1.11731260681994
KIDINS220	KIDINS220	1.1062832523816	NA	1.11694269920703
MCTS1	MCTS1	1.09189780771829	NA	1.11655871777738
NOP2	NOP2	0.860098580977786	NA	1.11621465101755
USP11	USP11	1.37492688232866	NA	1.11389597748139
RPS6KA1	RPS6KA1	0.895864162471075	NA	1.11365732525349
ACAT2	ACAT2	0.896644923032524	NA	1.11349742342461
RBM25	RBM25	1.08729262505546	NA	1.11262395422519
PRPSAP2	PRPSAP2	1.10853237153905	NA	1.11086230992834
IARS	IARS	0.923961573064595	NA	1.1106024735537
SND1	SND1	0.92077965355453	NA	1.1100958673608
SYNRG	SYNRG	1.12008478250532	NA	1.10985625155342
SNRPB2	SNRPB2	1.29387293039154	NA	1.10961291402685
IDI1	IDI1	0.923436612659472	NA	1.10819584044264
EIF1AD	EIF1AD	0.78816	NA	1.10774019999925
LRIG1	LRIG1	0.586963969422315	NA	1.10697181071598
GMFB	GMFB	1.23041842456134	NA	1.10489249627535
ASCC3	ASCC3	0.89624437404092	NA	1.10286287783698
CDC42	CDC42	0.864112087311305	NA	1.10167796788567
MAT2B	MAT2B	1.08474607166839	NA	1.10083158817401
UBE2I	UBE2I	1.0898307437396	NA	1.09990959013909
LAMTOR5	LAMTOR5	0.317041669185613	NA	1.09973935298731
SMC3	SMC3	1.14245146286396	NA	1.09873014115137
TAGLN2	TAGLN2	1.07849400831669	NA	1.09731495023324
ATP6V1H	ATP6V1H	0.745546524369874	NA	1.09675604942076
NOMO3	NOMO3	0.920573036700511	NA	1.09603079889193
UPF1	UPF1	0.925183573784144	NA	1.09453891292786
CRTC1	CRTC1	1.2616	NA	1.09413636349657
EPS15	EPS15	0.889055954931972	NA	1.09346964660291
TERF2IP	TERF2IP	1.23212087779568	NA	1.093267739379
SEC23A	SEC23A	0.842210192291687	NA	1.09315250896665
GARS	GARS	0.922101356549268	NA	1.09218338936825
SULF2	SULF2	1.25935	NA	1.08979243695289
HNRNPH3	HNRNPH3	1.07803769878423	NA	1.08926808110695
KIF4A	KIF4A	1.15693911248605	NA	1.08901412741366
EHD4	EHD4	0.335711463760177	NA	1.08888907568354
SF3B5	SF3B5	0.843528106822766	NA	1.08884382872198
ATXN2	ATXN2	0.91052769315381	NA	1.08738039420107
RANBP1	RANBP1	1.08174751074361	NA	1.08737796500787
PHF2	PHF2	1.32234964173625	NA	1.08565175913333
USP5	USP5	0.928579655387732	NA	1.08357455305027
PSAT1	PSAT1	0.92868248397932	NA	1.08250632798978
LSM8	LSM8	1.0973817162911	NA	1.08139941902961
RPS10	RPS10	0.927309405430572	NA	1.07823971020731
TPT1	TPT1	0.928473255578749	NA	1.07804136556798
DLAT	DLAT	0.853151326670714	NA	1.07799094111673
CAB39	CAB39	0.921447122804667	NA	1.07589893241602
NIF3L1	NIF3L1	1.2519	NA	1.07512684420445
EIF3F	EIF3F	1.08901078047924	NA	1.07482225373402
CUL4B	CUL4B	1.2512	NA	1.07372601574163
YTHDF3	YTHDF3	0.928387906036588	NA	1.07298188621983
CFL2	CFL2	1.29152876855299	NA	1.07181022878822
ZNF280C	ZNF280C	1.249275	NA	1.06985299819832
SRSF10	SRSF10	1.07623670258917	NA	1.06970407607337
CD276	CD276	0.878459104213167	NA	1.06769574212304
WDR77	WDR77	0.922545639399483	NA	1.06473563048209
GTF3C1	GTF3C1	1.12852699568951	NA	1.06386841159822
RBM8A	RBM8A	1.14670978946288	NA	1.06383212192637
AHDC1	AHDC1	0.910767110929023	NA	1.06308948421541
RPS25	RPS25	0.914764847214845	NA	1.0628340495899
CLTC	CLTC	0.930173904808934	NA	1.06260178771535
MYCBP2	MYCBP2	0.914243520075477	NA	1.06259640894629
SRSF9	SRSF9	1.0960927595327	NA	1.06202326425365
METAP1	METAP1	0.912288645385878	NA	1.0618205393402
NUP188	NUP188	0.908132473293407	NA	1.06170727297122
DNAJC9	DNAJC9	1.07482495086409	NA	1.06135356764837
ARHGAP19	ARHGAP19	1.45393761214159	NA	1.06064543514686
ARHGAP21	ARHGAP21	1.16603780384686	NA	1.06044979219164
THOP1	THOP1	1.24455	NA	1.06021519615017
TAGLN3	TAGLN3	1.1180714377892	NA	1.06015287923233
WNK3	WNK3	0.824336148455228	NA	1.05957284906334
HSPA5	HSPA5	0.925455809601409	NA	1.05797159603907
ZCCHC3	ZCCHC3	1.07657548968941	NA	1.0552279866868
CDK2	CDK2	1.10998575981857	NA	1.05264406517118
DMD	DMD	0.805885	NA	1.0525801796412
SLC25A24	SLC25A24	1.07913652519039	NA	1.05186686442767
PARD3	PARD3	1.10720664737889	NA	1.05054207581241
TBCB	TBCB	0.931160046662226	NA	1.05017378033593
IQGAP1	IQGAP1	0.867280292639006	NA	1.04906360977241
CCNY	CCNY	0.906472674877737	NA	1.0489278117391
SUV39H1	SUV39H1	1.10125076163424	NA	1.04836132378661
METTL3	METTL3	1.12023233304525	NA	1.04714009083987
MCM3	MCM3	1.09946765072921	NA	1.0455104953457
SRSF8	SRSF8	1.2364	NA	1.04313635073183
USP7	USP7	0.926678968035856	NA	1.04207611801605
RPL10A	RPL10A	0.930476810088516	NA	1.03874473300467
CEP192	CEP192	0.654187420316227	NA	1.03675510689901
TSN	TSN	0.909032325497834	NA	1.03641492836007
FGFBP3	FGFBP3	0.931486618315046	NA	1.03385888455332
SAR1A	SAR1A	0.899251138447987	NA	1.0327582377488
HNRNPA2B1	HNRNPA2B1	1.07261437152408	NA	1.0317491632717
DENND4C	DENND4C	1.72290112310602	NA	1.03137509139244
GINS3	GINS3	1.07295854672956	NA	1.03134297362718
KHDRBS1	KHDRBS1	1.07469006694954	NA	1.03011313898558
NUFIP2	NUFIP2	0.932302097069399	NA	1.02961078460584
BTF3L4	BTF3L4	0.813125	NA	1.02891328390217
MTCL1	MTCL1	1.07747058892575	NA	1.02761131188146
NDUFA9	NDUFA9	0.814435	NA	1.02455491726419
CTNNA1	CTNNA1	0.925743699188658	NA	1.02387264250635
AIMP2	AIMP2	1.07279460988579	NA	1.02385318644358
KIRREL	KIRREL	0.814855	NA	1.02315250535735
EPB41L4A	EPB41L4A	0.905447978709987	NA	1.02167646212479
PDLIM5	PDLIM5	0.877829775867736	NA	1.02138118964461
ETFA	ETFA	1.1084829813759	NA	1.02040474610384
SVIL	SVIL	0.932361773709648	NA	1.0200849549122
HP1BP3	HP1BP3	1.11974507366632	NA	1.01828838712964
SYNCRIP	SYNCRIP	0.925027040983127	NA	1.01789889660913
COPS8	COPS8	0.932299334012419	NA	1.0166920794253
CD200	CD200	0.750049353409494	NA	1.01586155654586
UCHL5	UCHL5	0.729814224991538	NA	1.01487933464002
SPTBN1	SPTBN1	0.933415123082972	NA	1.01429561504579
GLO1	GLO1	1.07283575105885	NA	1.01392471624627
TARS	TARS	0.924520081555831	NA	1.01371143006578
RCN1	RCN1	0.934140555912225	NA	1.01317420617339
COPZ1	COPZ1	0.929692064503081	NA	1.01287904860407
SRRM1	SRRM1	1.071201630034	NA	1.01278675654183
COPS7B	COPS7B	0.913344880918484	NA	1.01096273655586
SRSF3	SRSF3	1.07394046622706	NA	1.01052770180214
MYLK	MYLK	0.930603072045219	NA	1.01007702008228
NUP205	NUP205	1.10686403862444	NA	1.00962771854423
STAU1	STAU1	0.818228438762672	NA	1.00904337456712
RPLP1	RPLP1	0.852964383781644	NA	1.00770204560135
SEC16A	SEC16A	0.911301427629738	NA	1.00746963550788
DRG1	DRG1	0.911236626184439	NA	1.0065653705852
LASP1	LASP1	0.876107837997127	NA	1.00392763766671
SRP14	SRP14	1.08116903396277	NA	1.00344949715829
MAST2	MAST2	0.928091693611143	NA	1.00336177208322
ROCK2	ROCK2	0.82088	NA	1.00275686546125
PLEKHO1	PLEKHO1	0.82179	NA	0.999630185243283
EIF2S3	EIF2S3	0.891420882327759	NA	0.999512070904869
PSAP	PSAP	1.12423209792284	NA	0.999466436876907
H2AFV	H2AFV	1.0699217115051	NA	0.999054046287123
CFAP20	CFAP20	1.2164	NA	0.998569137145775
AP2B1	AP2B1	0.935346694547001	NA	0.99742598616635
MTX3	MTX3	0.822515	NA	0.997130266038577
TPD52L2	TPD52L2	0.926463826695355	NA	0.996689391259623
PSMB7	PSMB7	0.811704517620175	NA	0.996632920857421
TPM4	TPM4	0.861461202695745	NA	0.996151099907069
TANC1	TANC1	0.820423372168297	NA	0.994488421880007
LRRC59	LRRC59	0.935595868016742	NA	0.993687424569265
SSBP3	SSBP3	1.23272078261868	NA	0.993421124416851
DDX46	DDX46	0.741011081833464	NA	0.992804809113591
PRDX1	PRDX1	0.930998066942139	NA	0.991215352238764
NRBP1	NRBP1	0.935767173446472	NA	0.990753642631035
NAA10	NAA10	0.854403464705054	NA	0.988675900199878
RFX7	RFX7	1.06831468912488	NA	0.988461105524802
ERGIC1	ERGIC1	1.0985509182555	NA	0.988026015968902
NUP62	NUP62	0.87919359742323	NA	0.987538257424668
RPL23	RPL23	0.934315278158289	NA	0.987487700255127
MVK	MVK	1.13663072499383	NA	0.986844488827014
MMS19	MMS19	0.825505	NA	0.986735792869097
EIF3J	EIF3J	0.894580923757041	NA	0.986450463159306
AGPS	AGPS	0.825605	NA	0.986385773577514
PCDH1	PCDH1	0.926613049295659	NA	0.986371548666242
C11orf98	C11orf98	1.08461236854463	NA	0.985214854638778
DDX18	DDX18	0.916123411992074	NA	0.983992964356252
DAXX	DAXX	0.901818898504572	NA	0.983392786449404
RABGAP1	RABGAP1	1.45793121922812	NA	0.982630461669622
RPLP2	RPLP2	0.923065533805699	NA	0.980990831178317
TNPO1	TNPO1	1.06794072869237	NA	0.97965019362097
PDS5A	PDS5A	1.08508559109408	NA	0.977813801923032
SGTA	SGTA	1.07076802342991	NA	0.977029582466483
UBTF	UBTF	0.90758505579367	NA	0.975340898859785
RBMX	RBMX	1.06797929638172	NA	0.974448464400604
CAPZB	CAPZB	0.924766914504677	NA	0.974284792674682
NUP54	NUP54	0.767823893871505	NA	0.974060979085686
UBE2L3	UBE2L3	1.06963627883501	NA	0.971628854489102
BRIX1	BRIX1	0.869878762098489	NA	0.970656449496329
INCENP	INCENP	1.13401410925967	NA	0.969996385236709
CORO1B	CORO1B	0.83031	NA	0.969739007839228
MTA1	MTA1	1.06694192906643	NA	0.968654838144215
SRSF5	SRSF5	0.923506767138173	NA	0.968508737252395
SH3PXD2B	SH3PXD2B	0.927913725084396	NA	0.966931446671194
HK1	HK1	0.822142365287181	NA	0.965817448027336
ANXA7	ANXA7	0.92779274625317	NA	0.963672154949943
XRCC1	XRCC1	1.06662548605403	NA	0.963009245687515
PYCR1	PYCR1	1.16661879806559	NA	0.961750701189391
PMPCB	PMPCB	1.2011	NA	0.96161534785637
NES	NES	0.937994710805983	NA	0.959863101191173
TALDO1	TALDO1	1.06721827148901	NA	0.959113854212447
BCAR3	BCAR3	0.756415327217792	NA	0.957880563676696
PITPNA	PITPNA	0.83368	NA	0.957595203844847
EIF4A2	EIF4A2	1.11730472566798	NA	0.957423070206542
FNTA	FNTA	1.1989	NA	0.956076040629633
CDC5L	CDC5L	1.06578779782844	NA	0.953085206520271
ARHGEF40	ARHGEF40	0.401547300327121	NA	0.952223784656202
ILF2	ILF2	1.06861598808927	NA	0.952009903228434
BUB3	BUB3	1.06577219071432	NA	0.951380290302646
SALL1	SALL1	1.19695	NA	0.95111609886062
RAVER1	RAVER1	1.07195261788943	NA	0.951045739227953
NOL9	NOL9	2.38321080057975	NA	0.95010397862281
TOMM40	TOMM40	1.21922158363441	NA	0.949569429072832
EPN2	EPN2	0.853481456271898	NA	0.9485288162301
ARPC1A	ARPC1A	1.06494821470342	NA	0.948280678232968
EIF3K	EIF3K	0.936843819641246	NA	0.947403309844956
TTC7B	TTC7B	0.915495035097132	NA	0.946766117370265
SPAG7	SPAG7	1.19515	NA	0.946495178408819
GABPA	GABPA	0.904020004397027	NA	0.944113561105088
MDH1	MDH1	1.07200781247153	NA	0.943661654821048
GRHPR	GRHPR	1.07557274010176	NA	0.942267972232326
RPS27	RPS27	0.931796555450813	NA	0.941012360923558
C2CD5	C2CD5	1.12610452445588	NA	0.939852024130406
SMAP2	SMAP2	0.938508346206894	NA	0.939848764909272
IGFBPL1	IGFBPL1	1.13084242934195	NA	0.936412230980674
ELAVL1	ELAVL1	1.07687456326166	NA	0.935972124329285
ACTR1A	ACTR1A	1.06460621123493	NA	0.935886171433268
EIF5B	EIF5B	0.927419321558484	NA	0.934514087848186
SEPT6	SEPT6	0.861898972139426	NA	0.933337086535704
GGH	GGH	0.938500561028069	NA	0.933125268635525
DCTD	DCTD	0.797653598500001	NA	0.932478146200105
HDGF	HDGF	1.0662683637809	NA	0.931852459270143
TXNRD1	TXNRD1	0.881513960184409	NA	0.931371253530427
SLC25A13	SLC25A13	0.870956365439739	NA	0.931271764228113
ACSS2	ACSS2	0.866903727296175	NA	0.93085929250285
RPS4X	RPS4X	0.940362883784765	NA	0.92964211970739
DCTN1	DCTN1	0.939675876565957	NA	0.929624039057648
CKAP4	CKAP4	0.934376059731841	NA	0.928460926309732
PBRM1	PBRM1	1.16844459958528	NA	0.926735247271558
RPS18	RPS18	0.929906511860197	NA	0.926578631393845
PDHA1	PDHA1	0.917732507433402	NA	0.924654371968927
ARHGEF7	ARHGEF7	0.83313592725017	NA	0.922002880823904
SLC25A11	SLC25A11	1.10963712086429	NA	0.921724666717615
CDK17	CDK17	0.935983921336259	NA	0.921284164720547
GLG1	GLG1	0.776367811494655	NA	0.920909244124293
GOLGA4	GOLGA4	0.920052586323195	NA	0.920793005968913
SLC25A3	SLC25A3	1.07228922404359	NA	0.920423603226268
RPL32	RPL32	1.06303503728711	NA	0.920088412344014
RP11-977G19.10	RP11-977G19.10	1.0683221049852	NA	0.919130047743196
TXNDC12	TXNDC12	0.901743273401582	NA	0.918896488286715
CDC37	CDC37	1.25977764704729	NA	0.918786898614829
EP400	EP400	1.1842	NA	0.917466392918914
TRAP1	TRAP1	1.06344396185225	NA	0.916152390825449
TJAP1	TJAP1	1.18371	NA	0.916129049222764
SDF2	SDF2	0.84489	NA	0.915790159642277
CRKL	CRKL	1.06380623235625	NA	0.914537045053171
RPF2	RPF2	0.877945248577609	NA	0.913761138417744
SLC25A22	SLC25A22	1.12729388138143	NA	0.91350036088509
KLC4	KLC4	1.10558871760705	NA	0.911458402733763
C11orf84	C11orf84	0.840021119466648	NA	0.910922972986209
TTC28	TTC28	1.06200316572033	NA	0.910255898438248
COPS5	COPS5	1.07209120775706	NA	0.909529828332554
ACTL6A	ACTL6A	1.121271954969	NA	0.908924925607418
SUPT5H	SUPT5H	1.19148158504444	NA	0.908608503583717
PSMC5	PSMC5	1.06334824904638	NA	0.907112422564684
GNB2	GNB2	1.07118452191954	NA	0.906953914347889
GDI1	GDI1	1.07572126501246	NA	0.906733835910956
NUTF2	NUTF2	0.934429059165275	NA	0.906459703262689
FOXK1	FOXK1	1.06488451967807	NA	0.905158639984289
NOP58	NOP58	0.910804560402505	NA	0.903318214324598
EIF3B	EIF3B	1.09554711445925	NA	0.902626494872214
COX4I1	COX4I1	0.942095682468081	NA	0.90186860255401
ARHGEF17	ARHGEF17	0.936791397163744	NA	0.900694302871001
ZNF207	ZNF207	0.717085424513705	NA	0.900413587403597
PTPN12	PTPN12	0.729909068309197	NA	0.899217450536147
HSBP1	HSBP1	1.25697646756015	NA	0.897899819643769
ADGRL2	ADGRL2	1.07021094883205	NA	0.897030003258392
AGAP3	AGAP3	1.07498703247993	NA	0.896389604854406
PAIP1	PAIP1	1.23160822531964	NA	0.896145775266904
CORO1C	CORO1C	0.941496245159799	NA	0.895817305349023
ZMYND8	ZMYND8	0.942716106046778	NA	0.893488788730146
MTHFD2	MTHFD2	1.175	NA	0.891774762188077
